기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202504,오세아니아,연도대륙,전체,41623.0,30726.0,35.5
202504,오세아니아,호주,관광,34320.0,24685.0,39.0
202504,오세아니아,호주,상용,51.0,57.0,-10.5
202504,오세아니아,호주,공용,45.0,48.0,-6.2
202504,오세아니아,호주,유학연수,7.0,18.0,-61.1
202504,오세아니아,호주,기타,1799.0,1714.0,5.0
202504,오세아니아,호주,전체,36222.0,26522.0,36.6
202504,오세아니아,뉴질랜드,관광,4484.0,3400.0,31.9
202504,오세아니아,뉴질랜드,상용,17.0,7.0,142.9
202504,오세아니아,뉴질랜드,공용,5.0,2.0,150.0
202504,오세아니아,뉴질랜드,유학연수,3.0,0.0,0.0
202504,오세아니아,뉴질랜드,기타,527.0,527.0,0.0
202504,오세아니아,뉴질랜드,전체,5036.0,3936.0,27.9
202504,오세아니아,기타,관광,258.0,126.0,104.8
202504,오세아니아,기타,상용,4.0,2.0,100.0
202504,오세아니아,기타,공용,18.0,9.0,100.0
202504,오세아니아,기타,유학연수,0.0,0.0,0.0
202504,오세아니아,기타,기타,85.0,131.0,-35.1
202504,오세아니아,기타,전체,365.0,268.0,36.2
202504,아프리카,연도대륙,관광,3206.0,2156.0,48.7
202504,아프리카,연도대륙,상용,452.0,428.0,5.6
202504,아프리카,연도대륙,공용,91.0,201.0,-54.7
202504,아프리카,연도대륙,유학연수,83.0,59.0,40.7
202504,아프리카,연도대륙,기타,4097.0,4482.0,-8.6
202504,아프리카,연도대륙,전체,7929.0,7326.0,8.2
202504,아프리카,남아프리카공화국,관광,942.0,664.0,41.9
202504,아프리카,남아프리카공화국,상용,3.0,6.0,-50.0
202504,아프리카,남아프리카공화국,공용,1.0,2.0,-50.0
202504,아프리카,남아프리카공화국,유학연수,1.0,3.0,-66.7
202504,아프리카,남아프리카공화국,기타,892.0,835.0,6.8
202504,아프리카,남아프리카공화국,전체,1839.0,1510.0,21.8
202504,아프리카,기타,관광,2264.0,1492.0,51.7
202504,아프리카,기타,상용,449.0,422.0,6.4
202504,아프리카,기타,공용,90.0,199.0,-54.8
202504,아프리카,기타,유학연수,82.0,56.0,46.4
202504,아프리카,기타,기타,3205.0,3647.0,-12.1
202504,아프리카,기타,전체,6090.0,5816.0,4.7
202504,기타,연도대륙,관광,16.0,8.0,100.0
202504,기타,연도대륙,상용,0.0,1.0,-100.0
202504,기타,연도대륙,공용,0.0,0.0,0.0
202504,기타,연도대륙,유학연수,1.0,0.0,0.0
202504,기타,연도대륙,기타,4.0,12.0,-66.7
202504,기타,연도대륙,전체,21.0,21.0,0.0
202504,기타,기타,관광,16.0,8.0,100.0
202504,기타,기타,상용,0.0,1.0,-100.0
202504,기타,기타,공용,0.0,0.0,0.0
202504,기타,기타,유학연수,1.0,0.0,0.0
202504,기타,기타,기타,4.0,12.0,-66.7
202504,기타,기타,전체,21.0,21.0,0.0
202504,교포,연도대륙,관광,0.0,0.0,0.0
202504,교포,연도대륙,상용,0.0,0.0,0.0
202504,교포,연도대륙,공용,0.0,0.0,0.0
202504,교포,연도대륙,유학연수,0.0,0.0,0.0
202504,교포,연도대륙,기타,2651.0,3460.0,-23.4
202504,교포,연도대륙,전체,2651.0,3460.0,-23.4
202504,교포,교포,관광,0.0,0.0,0.0
202504,교포,교포,상용,0.0,0.0,0.0
202504,교포,교포,공용,0.0,0.0,0.0
202504,교포,교포,유학연수,0.0,0.0,0.0
202504,교포,교포,기타,2651.0,3460.0,-23.4
202504,교포,교포,전체,2651.0,3460.0,-23.4
202505,대륙전체,연도,관광,1353687.0,1175823.0,15.1
202505,대륙전체,연도,상용,12501.0,12343.0,1.3
202505,대륙전체,연도,공용,6178.0,7076.0,-12.7
202505,대륙전체,연도,유학연수,32071.0,25339.0,26.6
202505,대륙전체,연도,기타,224950.0,197882.0,13.7
202505,대륙전체,연도,전체,1629387.0,1418463.0,14.9
202505,아시아,연도대륙,관광,1082593.0,938346.0,15.4
202505,아시아,연도대륙,상용,10647.0,10680.0,-0.3
202505,아시아,연도대륙,공용,2380.0,3096.0,-23.1
202505,아시아,연도대륙,유학연수,28547.0,22613.0,26.2
202505,아시아,연도대륙,기타,170705.0,145765.0,17.1
202505,아시아,연도대륙,전체,1294872.0,1120500.0,15.6
202505,아시아,중국,관광,405588.0,326583.0,24.2
202505,아시아,중국,상용,4000.0,3706.0,7.9
202505,아시아,중국,공용,389.0,474.0,-17.9
202505,아시아,중국,유학연수,20938.0,16201.0,29.2
202505,아시아,중국,기타,53475.0,48258.0,10.8
202505,아시아,중국,전체,484390.0,395222.0,22.6
202505,아시아,일본,관광,284722.0,272974.0,4.3
202505,아시아,일본,상용,1404.0,1183.0,18.7
202505,아시아,일본,공용,159.0,158.0,0.6
202505,아시아,일본,유학연수,1100.0,971.0,13.3
202505,아시아,일본,기타,4241.0,3137.0,35.2
202505,아시아,일본,전체,291626.0,278423.0,4.7
202505,아시아,대만,관광,148871.0,115839.0,28.5
202505,아시아,대만,상용,90.0,68.0,32.4
202505,아시아,대만,공용,10.0,7.0,42.9
202505,아시아,대만,유학연수,499.0,372.0,34.1
202505,아시아,대만,기타,802.0,670.0,19.7
202505,아시아,대만,전체,150272.0,116956.0,28.5
202505,아시아,홍콩,관광,50784.0,45286.0,12.1
202505,아시아,홍콩,상용,40.0,33.0,21.2
202505,아시아,홍콩,공용,5.0,0.0,0.0
202505,아시아,홍콩,유학연수,201.0,172.0,16.9
202505,아시아,홍콩,기타,333.0,299.0,11.4
202505,아시아,홍콩,전체,51363.0,45790.0,12.2
202505,아시아,마카오,관광,3169.0,2839.0,11.6
202505,아시아,마카오,상용,9.0,9.0,0.0
202505,아시아,마카오,공용,0.0,0.0,0.0
202505,아시아,마카오,유학연수,21.0,11.0,90.9
202505,아시아,마카오,기타,88.0,58.0,51.7
202505,아시아,마카오,전체,3287.0,2917.0,12.7
202505,아시아,필리핀,관광,30149.0,21317.0,41.4
202505,아시아,필리핀,상용,529.0,569.0,-7.0
202505,아시아,필리핀,공용,196.0,179.0,9.5
202505,아시아,필리핀,유학연수,94.0,75.0,25.3
202505,아시아,필리핀,기타,29591.0,22546.0,31.2
202505,아시아,필리핀,전체,60559.0,44686.0,35.5
202505,아시아,인도네시아,관광,16783.0,16244.0,3.3
202505,아시아,인도네시아,상용,201.0,233.0,-13.7
202505,아시아,인도네시아,공용,151.0,357.0,-57.7
202505,아시아,인도네시아,유학연수,176.0,132.0,33.3
202505,아시아,인도네시아,기타,17354.0,14773.0,17.5
202505,아시아,인도네시아,전체,34665.0,31739.0,9.2
202505,아시아,태국,관광,23656.0,24114.0,-1.9
202505,아시아,태국,상용,97.0,120.0,-19.2
202505,아시아,태국,공용,525.0,506.0,3.8
202505,아시아,태국,유학연수,147.0,128.0,14.8
202505,아시아,태국,기타,5055.0,3855.0,31.1
202505,아시아,태국,전체,29480.0,28723.0,2.6
202505,아시아,베트남,관광,21015.0,21551.0,-2.5
202505,아시아,베트남,상용,316.0,305.0,3.6
202505,아시아,베트남,공용,194.0,189.0,2.6
202505,아시아,베트남,유학연수,3168.0,2473.0,28.1
202505,아시아,베트남,기타,16872.0,14260.0,18.3
202505,아시아,베트남,전체,41565.0,38778.0,7.2
202505,아시아,인도,관광,7762.0,5514.0,40.8
202505,아시아,인도,상용,2207.0,2474.0,-10.8
202505,아시아,인도,공용,39.0,75.0,-48.0
202505,아시아,인도,유학연수,112.0,80.0,40.0
202505,아시아,인도,기타,12136.0,10073.0,20.5
202505,아시아,인도,전체,22256.0,18216.0,22.2
202505,아시아,말레이시아,관광,24654.0,24621.0,0.1
202505,아시아,말레이시아,상용,118.0,105.0,12.4
202505,아시아,말레이시아,공용,14.0,13.0,7.7
202505,아시아,말레이시아,유학연수,94.0,58.0,62.1
202505,아시아,말레이시아,기타,2536.0,2583.0,-1.8
202505,아시아,말레이시아,전체,27416.0,27380.0,0.1
202505,아시아,싱가포르,관광,35939.0,35399.0,1.5
202505,아시아,싱가포르,상용,119.0,149.0,-20.1
202505,아시아,싱가포르,공용,29.0,11.0,163.6
202505,아시아,싱가포르,유학연수,76.0,65.0,16.9
202505,아시아,싱가포르,기타,1571.0,1682.0,-6.6
202505,아시아,싱가포르,전체,37734.0,37306.0,1.1
202505,아시아,몽골,관광,9858.0,9035.0,9.1
202505,아시아,몽골,상용,62.0,52.0,19.2
202505,아시아,몽골,공용,198.0,257.0,-23.0
202505,아시아,몽골,유학연수,807.0,738.0,9.3
202505,아시아,몽골,기타,734.0,686.0,7.0
202505,아시아,몽골,전체,11659.0,10768.0,8.3
202505,아시아,우즈베키스탄,관광,1037.0,762.0,36.1
202505,아시아,우즈베키스탄,상용,457.0,537.0,-14.9
202505,아시아,우즈베키스탄,공용,3.0,3.0,0.0
202505,아시아,우즈베키스탄,유학연수,236.0,246.0,-4.1
202505,아시아,우즈베키스탄,기타,2648.0,2362.0,12.1
202505,아시아,우즈베키스탄,전체,4381.0,3910.0,12.0
202505,아시아,미얀마,관광,1466.0,1059.0,38.4
202505,아시아,미얀마,상용,42.0,18.0,133.3
202505,아시아,미얀마,공용,22.0,34.0,-35.3
202505,아시아,미얀마,유학연수,208.0,463.0,-55.1
202505,아시아,미얀마,기타,5837.0,4874.0,19.8
202505,아시아,미얀마,전체,7575.0,6448.0,17.5
202505,아시아,GCC,관광,3191.0,3296.0,-3.2
202505,아시아,GCC,상용,68.0,39.0,74.4
202505,아시아,GCC,공용,16.0,9.0,77.8
202505,아시아,GCC,유학연수,71.0,49.0,44.9
202505,아시아,GCC,기타,82.0,243.0,-66.3
202505,아시아,GCC,전체,3428.0,3636.0,-5.7
202505,아시아,카자흐스탄,관광,3799.0,3356.0,13.2
202505,아시아,카자흐스탄,상용,21.0,20.0,5.0
202505,아시아,카자흐스탄,공용,12.0,10.0,20.0
202505,아시아,카자흐스탄,유학연수,110.0,40.0,175.0
202505,아시아,카자흐스탄,기타,1287.0,1132.0,13.7
202505,아시아,카자흐스탄,전체,5229.0,4558.0,14.7
202505,아시아,튀르키예,관광,3593.0,2555.0,40.6
202505,아시아,튀르키예,상용,16.0,17.0,-5.9
202505,아시아,튀르키예,공용,21.0,25.0,-16.0
202505,아시아,튀르키예,유학연수,94.0,54.0,74.1
202505,아시아,튀르키예,기타,1196.0,1211.0,-1.2
202505,아시아,튀르키예,전체,4920.0,3862.0,27.4
202505,아시아,캄보디아,관광,1093.0,1347.0,-18.9
202505,아시아,캄보디아,상용,8.0,5.0,60.0
202505,아시아,캄보디아,공용,81.0,289.0,-72.0
202505,아시아,캄보디아,유학연수,38.0,15.0,153.3
202505,아시아,캄보디아,기타,4326.0,3648.0,18.6
202505,아시아,캄보디아,전체,5546.0,5304.0,4.6
202505,아시아,스리랑카,관광,346.0,361.0,-4.2
202505,아시아,스리랑카,상용,37.0,58.0,-36.2
202505,아시아,스리랑카,공용,5.0,3.0,66.7
202505,아시아,스리랑카,유학연수,39.0,19.0,105.3
202505,아시아,스리랑카,기타,1986.0,2312.0,-14.1
202505,아시아,스리랑카,전체,2413.0,2753.0,-12.4
202505,아시아,방글라데시,관광,298.0,287.0,3.8
202505,아시아,방글라데시,상용,82.0,98.0,-16.3
202505,아시아,방글라데시,공용,41.0,65.0,-36.9
202505,아시아,방글라데시,유학연수,42.0,54.0,-22.2
202505,아시아,방글라데시,기타,1362.0,1471.0,-7.4
202505,아시아,방글라데시,전체,1825.0,1975.0,-7.6
202505,아시아,파키스탄,관광,293.0,364.0,-19.5
202505,아시아,파키스탄,상용,124.0,185.0,-33.0
202505,아시아,파키스탄,공용,21.0,33.0,-36.4
202505,아시아,파키스탄,유학연수,72.0,40.0,80.0
202505,아시아,파키스탄,기타,557.0,637.0,-12.6
202505,아시아,파키스탄,전체,1067.0,1259.0,-15.3
202505,아시아,이스라엘,관광,2139.0,1511.0,41.6
202505,아시아,이스라엘,상용,14.0,6.0,133.3
202505,아시아,이스라엘,공용,12.0,4.0,200.0
202505,아시아,이스라엘,유학연수,9.0,6.0,50.0
202505,아시아,이스라엘,기타,33.0,37.0,-10.8
202505,아시아,이스라엘,전체,2207.0,1564.0,41.1
202505,아시아,이란,관광,218.0,249.0,-12.4
202505,아시아,이란,상용,25.0,21.0,19.0
202505,아시아,이란,공용,17.0,16.0,6.2
202505,아시아,이란,유학연수,16.0,11.0,45.5
202505,아시아,이란,기타,38.0,47.0,-19.1
202505,아시아,이란,전체,314.0,344.0,-8.7
202505,아시아,기타,관광,2170.0,1883.0,15.2
202505,아시아,기타,상용,561.0,670.0,-16.3
202505,아시아,기타,공용,220.0,379.0,-42.0
202505,아시아,기타,유학연수,179.0,140.0,27.9
202505,아시아,기타,기타,6565.0,4911.0,33.7
202505,아시아,기타,전체,9695.0,7983.0,21.4
202505,아메리카,연도대륙,관광,145681.0,128750.0,13.2
202505,아메리카,연도대륙,상용,417.0,385.0,8.3
202505,아메리카,연도대륙,공용,3429.0,3403.0,0.8
202505,아메리카,연도대륙,유학연수,965.0,746.0,29.4
202505,아메리카,연도대륙,기타,26559.0,24593.0,8.0
202505,아메리카,연도대륙,전체,177051.0,157877.0,12.1
202505,아메리카,미국,관광,108690.0,99757.0,9.0
202505,아메리카,미국,상용,270.0,275.0,-1.8
202505,아메리카,미국,공용,3326.0,3326.0,0.0
202505,아메리카,미국,유학연수,743.0,558.0,33.2
202505,아메리카,미국,기타,19295.0,18778.0,2.8
202505,아메리카,미국,전체,132324.0,122694.0,7.8
202505,아메리카,캐나다,관광,23364.0,20665.0,13.1
202505,아메리카,캐나다,상용,38.0,34.0,11.8
202505,아메리카,캐나다,공용,39.0,28.0,39.3
202505,아메리카,캐나다,유학연수,78.0,55.0,41.8
202505,아메리카,캐나다,기타,4268.0,4041.0,5.6
202505,아메리카,캐나다,전체,27787.0,24823.0,11.9
202505,아메리카,브라질,관광,3003.0,2372.0,26.6
202505,아메리카,브라질,상용,85.0,51.0,66.7
202505,아메리카,브라질,공용,11.0,5.0,120.0
202505,아메리카,브라질,유학연수,24.0,22.0,9.1
202505,아메리카,브라질,기타,533.0,575.0,-7.3
202505,아메리카,브라질,전체,3656.0,3025.0,20.9
202505,아메리카,멕시코,관광,5637.0,2082.0,170.7
202505,아메리카,멕시코,상용,9.0,4.0,125.0
202505,아메리카,멕시코,공용,6.0,11.0,-45.5
202505,아메리카,멕시코,유학연수,66.0,47.0,40.4
202505,아메리카,멕시코,기타,836.0,299.0,179.6
202505,아메리카,멕시코,전체,6554.0,2443.0,168.3
202505,아메리카,기타,관광,4987.0,3874.0,28.7
202505,아메리카,기타,상용,15.0,21.0,-28.6
202505,아메리카,기타,공용,47.0,33.0,42.4
202505,아메리카,기타,유학연수,54.0,64.0,-15.6
202505,아메리카,기타,기타,1627.0,900.0,80.8
202505,아메리카,기타,전체,6730.0,4892.0,37.6
202505,유럽,연도대륙,관광,98351.0,85071.0,15.6
202505,유럽,연도대륙,상용,930.0,821.0,13.3
202505,유럽,연도대륙,공용,194.0,199.0,-2.5
202505,유럽,연도대륙,유학연수,2397.0,1842.0,30.1
202505,유럽,연도대륙,기타,18885.0,18762.0,0.7
202505,유럽,연도대륙,전체,120757.0,106695.0,13.2
202505,유럽,러시아,관광,15179.0,10766.0,41.0
202505,유럽,러시아,상용,135.0,83.0,62.7
202505,유럽,러시아,공용,13.0,10.0,30.0
202505,유럽,러시아,유학연수,241.0,153.0,57.5
202505,유럽,러시아,기타,6065.0,6298.0,-3.7
202505,유럽,러시아,전체,21633.0,17310.0,25.0
202505,유럽,영국,관광,15045.0,12222.0,23.1
202505,유럽,영국,상용,63.0,56.0,12.5
202505,유럽,영국,공용,14.0,19.0,-26.3
202505,유럽,영국,유학연수,78.0,67.0,16.4
202505,유럽,영국,기타,1406.0,1198.0,17.4
202505,유럽,영국,전체,16606.0,13562.0,22.4
202505,유럽,독일,관광,13352.0,13076.0,2.1
202505,유럽,독일,상용,176.0,157.0,12.1
202505,유럽,독일,공용,23.0,16.0,43.8
202505,유럽,독일,유학연수,374.0,308.0,21.4
202505,유럽,독일,기타,1326.0,1632.0,-18.8
202505,유럽,독일,전체,15251.0,15189.0,0.4
202505,유럽,프랑스,관광,15049.0,15178.0,-0.8
202505,유럽,프랑스,상용,164.0,172.0,-4.7
202505,유럽,프랑스,공용,53.0,56.0,-5.4
202505,유럽,프랑스,유학연수,724.0,634.0,14.2
202505,유럽,프랑스,기타,1450.0,1290.0,12.4
202505,유럽,프랑스,전체,17440.0,17330.0,0.6
202505,유럽,이탈리아,관광,5083.0,4300.0,18.2
202505,유럽,이탈리아,상용,61.0,47.0,29.8
202505,유럽,이탈리아,공용,10.0,10.0,0.0
202505,유럽,이탈리아,유학연수,98.0,62.0,58.1
202505,유럽,이탈리아,기타,1105.0,1144.0,-3.4
202505,유럽,이탈리아,전체,6357.0,5563.0,14.3
202505,유럽,네덜란드,관광,4792.0,4440.0,7.9
202505,유럽,네덜란드,상용,27.0,14.0,92.9
202505,유럽,네덜란드,공용,9.0,19.0,-52.6
202505,유럽,네덜란드,유학연수,76.0,57.0,33.3
202505,유럽,네덜란드,기타,1484.0,1079.0,37.5
202505,유럽,네덜란드,전체,6388.0,5609.0,13.9
202505,유럽,우크라이나,관광,577.0,448.0,28.8
202505,유럽,우크라이나,상용,66.0,53.0,24.5
202505,유럽,우크라이나,공용,4.0,1.0,300.0
202505,유럽,우크라이나,유학연수,13.0,7.0,85.7
202505,유럽,우크라이나,기타,1449.0,1439.0,0.7
202505,유럽,우크라이나,전체,2109.0,1948.0,8.3
202505,유럽,스페인,관광,3985.0,3104.0,28.4
202505,유럽,스페인,상용,15.0,22.0,-31.8
202505,유럽,스페인,공용,7.0,11.0,-36.4
202505,유럽,스페인,유학연수,179.0,145.0,23.4
202505,유럽,스페인,기타,243.0,259.0,-6.2
202505,유럽,스페인,전체,4429.0,3541.0,25.1
202505,유럽,루마니아,관광,1077.0,1060.0,1.6
202505,유럽,루마니아,상용,9.0,16.0,-43.8
202505,유럽,루마니아,공용,9.0,8.0,12.5
202505,유럽,루마니아,유학연수,17.0,5.0,240.0
202505,유럽,루마니아,기타,558.0,530.0,5.3
202505,유럽,루마니아,전체,1670.0,1619.0,3.2
202505,유럽,노르웨이,관광,890.0,752.0,18.4
202505,유럽,노르웨이,상용,20.0,23.0,-13.0
202505,유럽,노르웨이,공용,2.0,0.0,0.0
202505,유럽,노르웨이,유학연수,37.0,18.0,105.6
202505,유럽,노르웨이,기타,56.0,64.0,-12.5
202505,유럽,노르웨이,전체,1005.0,857.0,17.3
202505,유럽,스웨덴,관광,1734.0,1491.0,16.3
202505,유럽,스웨덴,상용,14.0,22.0,-36.4
202505,유럽,스웨덴,공용,2.0,2.0,0.0
202505,유럽,스웨덴,유학연수,55.0,45.0,22.2
202505,유럽,스웨덴,기타,152.0,156.0,-2.6
202505,유럽,스웨덴,전체,1957.0,1716.0,14.0
202505,유럽,폴란드,관광,4357.0,3548.0,22.8
202505,유럽,폴란드,상용,7.0,9.0,-22.2
202505,유럽,폴란드,공용,4.0,2.0,100.0
202505,유럽,폴란드,유학연수,69.0,38.0,81.6
202505,유럽,폴란드,기타,785.0,994.0,-21.0
202505,유럽,폴란드,전체,5222.0,4591.0,13.7
202505,유럽,스위스,관광,2516.0,2252.0,11.7
202505,유럽,스위스,상용,10.0,2.0,400.0
202505,유럽,스위스,공용,1.0,1.0,0.0
202505,유럽,스위스,유학연수,88.0,54.0,63.0
202505,유럽,스위스,기타,170.0,150.0,13.3
202505,유럽,스위스,전체,2785.0,2459.0,13.3
202505,유럽,포르투갈,관광,1395.0,1062.0,31.4
202505,유럽,포르투갈,상용,7.0,10.0,-30.0
202505,유럽,포르투갈,공용,4.0,3.0,33.3
202505,유럽,포르투갈,유학연수,20.0,20.0,0.0
202505,유럽,포르투갈,기타,160.0,140.0,14.3
202505,유럽,포르투갈,전체,1586.0,1235.0,28.4
202505,유럽,오스트리아,관광,1235.0,1228.0,0.6
202505,유럽,오스트리아,상용,8.0,6.0,33.3
202505,유럽,오스트리아,공용,0.0,2.0,-100.0
202505,유럽,오스트리아,유학연수,34.0,24.0,41.7
202505,유럽,오스트리아,기타,120.0,138.0,-13.0
202505,유럽,오스트리아,전체,1397.0,1398.0,-0.1
202505,유럽,핀란드,관광,1195.0,1010.0,18.3
202505,유럽,핀란드,상용,12.0,10.0,20.0
202505,유럽,핀란드,공용,1.0,0.0,0.0
202505,유럽,핀란드,유학연수,67.0,51.0,31.4
202505,유럽,핀란드,기타,301.0,286.0,5.2
202505,유럽,핀란드,전체,1576.0,1357.0,16.1
202505,유럽,벨기에,관광,1831.0,1637.0,11.9
202505,유럽,벨기에,상용,15.0,24.0,-37.5
202505,유럽,벨기에,공용,6.0,6.0,0.0
202505,유럽,벨기에,유학연수,50.0,31.0,61.3
202505,유럽,벨기에,기타,170.0,176.0,-3.4
202505,유럽,벨기에,전체,2072.0,1874.0,10.6
202505,유럽,크로아티아,관광,347.0,307.0,13.0
202505,유럽,크로아티아,상용,10.0,5.0,100.0
202505,유럽,크로아티아,공용,1.0,0.0,0.0
